ECName;WTGEvent;type;description;isDowntime;isFault;Cause;Nature;resetType;alarmLevel;notes;changed
V80VestasErrorCode;3125;Turbine;[3125] - Pitch Valves Test Failure;1;1;DEV_UN;Pitch_system;Local;1;;-1
V80VestasErrorCode;74;Turbine;[74] - PitchA pos;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3234;Turbine;[3234] - PitchAccumulatorTestAccFailed;1;1;DEV_UN;Pitch_system;Local;1;;-1
V80VestasErrorCode;75;Turbine;[75] - PitchB pos;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;76;Turbine;[76] - PitchC pos;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3201;Turbine;[3201] - PitchPress Diff Hi, A;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3202;Turbine;[3202] - PitchPress Diff Hi, B;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3203;Turbine;[3203] - PitchPress Diff Hi, C;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3120;Turbine;[3120] - PitchValAErr: VelocityA;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;3121;Turbine;[3121] - PitchValBErr: VelocityB;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;899;Turbine;[899] - Grid volt above stop lim;1;1;ENV;Electrical;Auto long;11;;-1
V80VestasErrorCode;998;Turbine;[998] - Grid volt under stop lim;1;1;ENV;Electrical;Auto long;11;;-1
V80VestasErrorCode;3465;Turbine;[3465] - GridFilterContactErr Filter;1;1;GRID;Electrical;Remote;1;;-1
V80VestasErrorCode;3152;Turbine;[3152] - GridFilterContErr;1;1;GRID;Electrical;Remote;1;;-1
V80VestasErrorCode;3151;Turbine;[3151] - GridFilterContErr;1;1;GRID;Electrical;Remote;1;;-1
V80VestasErrorCode;3153;Turbine;[3153] - GridFiltNotCon;1;1;GRID;Electrical;Remote;1;;-1
V80VestasErrorCode;3150;Turbine;[3150] - GridPhase SeqErr;1;1;GRID;Electrical;Remote;1;;-1
V80VestasErrorCode;826;Turbine;[826] - Gridstate queue overflow;1;1;GRID;Electrical;Local;1;;-1
V80VestasErrorCode;62;Turbine;[62] - Ground status report timeout;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;43;Turbine;[43] - Ground:ServiceHandler called;1;1;DEV_UN;Ice;Local;1;;-1
V80VestasErrorCode;896;Ambient;[896] - Heating Hydraulic oil;1;1;OTH;Hydraulic_system;Auto short;11;;-1
V80VestasErrorCode;895;Ambient;[895] - Heating nacelle;1;1;OTH;Nacelle_Sensor;Auto short;11;;-1
V80VestasErrorCode;894;Ambient;[894] - Heating nacelle and gear oil;1;1;OTH;Nacelle_Sensor;Auto short;11;;-1
V80VestasErrorCode;893;Ambient;[893] - Heating slipring (H=0/PH=1);1;1;OTH;Slipring;Auto short;11;;-1
V80VestasErrorCode;897;Ambient;[897] - Heating valve block (pause);1;1;OTH;Temperature;Auto short;11;;-1
V80VestasErrorCode;898;Ambient;[898] - Heating valve block (stop);1;1;OTH;Temperature;Auto short;11;;-1
V80VestasErrorCode;935;Turbine;[935] - Hi DP inlin fltr;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;933;Turbine;[933] - Hi Gear sys pres;1;1;DEV_UN;Gearbox;Remote;1;;-1
V80VestasErrorCode;175;Turbine;[175] - High Bus Bar Temperature;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;334;Turbine;[334] - High cur, grid inv, L;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;333;Turbine;[333] - High cur, rotor inv, L;1;1;DEV_UN;Rotor;Auto short;11;;-1
V80VestasErrorCode;123;Turbine;[123] - High curr Gen0 L;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;142;Turbine;[142] - High curr Gen1 L;1;1;DEV_UN;Generator;Auto long;11;;-1
V80VestasErrorCode;143;Turbine;[143] - High curr Gen2 L;1;1;DEV_UN;Generator;Auto long;11;;-1
V80VestasErrorCode;147;Turbine;[147] - High gear temp;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;155;Turbine;[155] - High Gen, SlipRTemp;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;974;Turbine;[974] - High temp NRE main bear;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;973;Turbine;[973] - High temp RE main bear;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;168;Turbine;[168] - High temp top ctrl;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;326;Turbine;[326] - High temp, Aux;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;917;Turbine;[917] - High temp, Gen bear DE;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;919;Turbine;[919] - High temp, Gen bear NDE;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;151;Turbine;[151] - High temp, Gen bearing;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;322;Turbine;[322] - High temp, Grid Inv, L;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;930;Turbine;[930] - High temp, main bear;1;1;DEV_UN;Temperature;Local;1;;-1
V80VestasErrorCode;320;Turbine;[320] - High temp, Rotor Inv, L;1;1;DEV_UN;Rotor;Auto long;11;;-1
V80VestasErrorCode;324;Turbine;[324] - High temp, VCP Board;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;325;Turbine;[325] - High temp, VCS System;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;150;Turbine;[150] - High temp, Gear bearing;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;659;Turbine;[659] - High temp, VRCC coolwater;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;160;Turbine;[160] - High temperature brake disc;1;1;DEV_UN;Temperature;Local;1;;-1
V80VestasErrorCode;148;Turbine;[148] - High temperature Gen;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;149;Turbine;[149] - High temperature T53;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;134;Grid;[134] - High voltage L;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;730;No error;[730] - High wind EMC Pitchtest;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;144;Ambient;[144] - High windspeed;1;1;ENV;Wind_out_of_range;Auto short no count;11;;-1
V80VestasErrorCode;3072;Turbine;[3072] - HVCBNotReconnected;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;3071;Turbine;[3071] - HVCBTripError;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;167;Turbine;[167] - Hydr, temperature high;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;88;Turbine;[88] - Hydr, temperature low;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;3006;Turbine;[3006] - HydrFiltOilPressDiffHigh;1;1;DEV_UN;Hydraulic_system;Local;1;;-1
V80VestasErrorCode;3007;Turbine;[3007] - HydrFiltOilPressDiffTooH;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;2995;Turbine;[2995] - HydrHighPressPumpNotFunctional;1;1;DEV_UN;Hydraulic_system;Local;1;;-1
V80VestasErrorCode;3005;Turbine;[3005] - HydrInitPressMissing;1;1;DEV_UN;Hydraulic_system;Local;1;;-1
V80VestasErrorCode;3004;Turbine;[3004] - HydrMainPressHigh;1;1;DEV_UN;Hydraulic_system;Local;1;;-1
V80VestasErrorCode;3003;Turbine;[3003] - HydrMainPressLow;1;1;DEV_UN;Hydraulic_system;Local;1;;-1
V80VestasErrorCode;3175;Turbine;[3175] - HydrOilExtremeHighTemp;1;1;DEV_UN;Temperature;Local;1;;-1
V80VestasErrorCode;3009;Turbine;[3009] - HydrOilTempHigh;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;375;Ambient;[375] - Ice safety stop;1;1;ENV;Ice;Remote;1;;-1
V80VestasErrorCode;108;Turbine;[108] - Illegal gen, cmd;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;678;Turbine;[678] - Illegal GenLogicState;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;2823;Turbine;[2823] - Illegal InitVal data in PROM;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;26;Turbine;[26] - Illegal parameter group;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;28;Turbine;[28] - Illegal picture no;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;648;Turbine;[648] - Illegal RCCState;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;27;Turbine;[27] - Illegal text no;1;1;DEV_UN;Other;Auto long;11;;-1
V80VestasErrorCode;61;Turbine;[61] - Illegal VDI subscription;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;9;Turbine;[9] - Initialisation of ArcNet;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;2861;Turbine;[2861] - InlDiffPressLow;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;937;Turbine;[937] - Insp inline fltr;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;30;Turbine;[30] - Internal sublogic error;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;21;Turbine;[21] - Interval timer not initialized;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;808;Turbine;[808] - Interval usec timer not init;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;804;Turbine;[804] - Invalid Turbine ID-number;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;132;Turbine;[132] - Leak current;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;3192;Turbine;[3192] - Leakage pitch accum, A;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3193;Turbine;[3193] - Leakage pitch accum, B;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3194;Turbine;[3194] - Leakage pitch accum, C;1;1;DEV_UN;Pitch_system;Auto short;11;;-1
V80VestasErrorCode;3179;Turbine;[3179] - LIDARExtremeGustDetec;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;240;Ambient;[240] - Lightning blade;1;1;ENV;Blade;Remote;1;;-1
V80VestasErrorCode;376;Ambient;[376] - Lightning detected (stopped);1;1;ENV;Lightning;Remote;1;;-1
V80VestasErrorCode;3461;Turbine;[3461] - LineSideBreaker Err ModuleID;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3469;Turbine;[3469] - LineSideBreakResetErr Module;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3466;Turbine;[3466] - LineSideBreakTrippedModuleID;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;3147;Turbine;[3147] - LockLSCParam, MainLSCState;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3137;Turbine;[3137] - LockMSCParam, MainMSCState;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;619;Turbine;[619] - Logic error phase compensation;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;319;Turbine;[319] - Long DC charge time;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;120;Grid;[120] - Low curr, L1;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;121;Grid;[121] - Low curr, L2;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;122;Grid;[122] - Low curr, L3;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;407;Turbine;[407] - Low delta temp, Slipr;1;1;DEV_UN;Temperature;Auto short;11;;-1
V80VestasErrorCode;3195;Turbine;[3195] - Low flow tank block A;1;1;DEV_UN;Hydraulic_system;Auto short;11;;-1
V80VestasErrorCode;3196;Turbine;[3196] - Low flow tank block B;1;1;DEV_UN;Hydraulic_system;Auto short;11;;-1
V80VestasErrorCode;3197;Turbine;[3197] - Low flow tank block C;1;1;DEV_UN;Hydraulic_system;Auto short;11;;-1
V80VestasErrorCode;210;Turbine;[210] - Low gear temp;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;444;Turbine;[444] - Low HydrPress Block;1;1;DEV_UN;Hydraulic_system;Auto short;11;;-1
V80VestasErrorCode;658;Turbine;[658] - Low level VRCC cool water;1;1;DEV_UN;Hydraulic_system;Local;1;;-1
V80VestasErrorCode;251;Turbine;[251] - Low oil flow;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;214;Turbine;[214] - Low oil level;1;1;DEV_UN;Other;Auto long;11;;-1
V80VestasErrorCode;362;Turbine;[362] - De-Ice System overtemp;1;1;DEV_UN;Ice;Remote;1;;-1
V80VestasErrorCode;2860;Turbine;[2860] - DiffPressTooHigh;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;926;Turbine;[926] - Disc brake accumulator failure;1;1;DEV_UN;Brake_system;Not to be acknowledged;1;;-1
V80VestasErrorCode;3154;Turbine;[3154] - DischargeSupvTimeout;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;928;Grid;[928] - Disconnect High Freq;1;1;GRID;Electrical;Auto short;11;;-1
V80VestasErrorCode;3138;Turbine;[3138] - DiscTransPrm MainMSCState;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3146;Turbine;[3146] - DisTransPrm MainLSCState;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3329;Turbine;[3329] - DODP Leak Failure;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;346;Turbine;[346] - DSP checksum err;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;348;Turbine;[348] - DSP internal error;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;347;Turbine;[347] - DSP mat: Overflow;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;732;No error;[732] - EMC pitchtest deviation;1;1;OTH;Other;Remote;1;;-1
V80VestasErrorCode;3188;Turbine;[3188] - EMC valve err in pitch blockA;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;3189;Turbine;[3189] - EMC valve err in pitch blockB;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;3190;Turbine;[3190] - EMC valve err in pitch blockC;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;417;Turbine;[417] - EMCV: Pitch;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;414;Turbine;[414] - EMCValv - Pitch A vel;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;415;Turbine;[415] - EMCValv - Pitch B vel;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;416;Turbine;[416] - EMCValv: Pitch C ver;1;1;DEV_UN;Pitch_system;Remote;1;;-1
V80VestasErrorCode;116;Turbine;[116] - Emerg, Stop: Output active;1;1;DEV_UN;Other;Auto long;11;;-1
V80VestasErrorCode;152;Turbine;[152] - Emerg, Stop: Rot;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;101;User;[101] - Emerg, Stop: EMC not conn;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;102;User;[102] - Emergency circuit open;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;3070;Turbine;[3070] - EmergStopButtonActivated;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;925;Turbine;[925] - EMF accumulator failures;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;342;Turbine;[342] - Encoder hardware error;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;343;Turbine;[343] - Encoder signal error;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;349;Turbine;[349] - Error in Cal Val on VCPM;1;1;DEV_UN;Other;Lokal (Man, Computer;1;;-1
V80VestasErrorCode;602;Turbine;[602] - Error in ColdBoot file;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;3161;Turbine;[3161] - ExtMSCInfo: PhNr, Par2;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;852;Turbine;[852] - Extr Extr high volt, L;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;126;Grid;[126] - Extr, high volt L;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;127;Grid;[127] - Extr, low voltage L;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;124;Turbine;[124] - Extr, high curr, Gen1 L;1;1;DEV_UN;Generator;Auto short;11;;-1
V80VestasErrorCode;125;Turbine;[125] - Extr, high curr, Gen2 L;1;1;DEV_UN;Generator;Auto short;11;;-1
V80VestasErrorCode;119;Grid;[119] - Extrem frequency;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;356;Ambient;[356] - Extreme yawerror;1;1;ENV;Yaw_system;Auto short;11;;-1
V80VestasErrorCode;1003;Turbine;[1003] - Failure in Anemometer;1;1;DEV_UN;Anemometer;Auto short;11;;-1
V80VestasErrorCode;943;Turbine;[943] - Failure in Anemometer Sensor;1;1;DEV_UN;Anemometer;Auto short;11;;-1
V80VestasErrorCode;945;Turbine;[945] - Failure in Wind Vane Sensor;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;1005;Turbine;[1005] - Failure in Wind Vane Sensor;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;189;Turbine;[189] - Feedback Brake;1;1;DEV_UN;Brake_system;Remote;1;;-1
V80VestasErrorCode;665;Turbine;[665] - Feedback Bypass contactor;1;1;DEV_UN;Electrical;Remote;1;;-1
V80VestasErrorCode;885;Turbine;[885] - Feedback Bypass L1;1;1;DEV_UN;Electrical;Remote;1;;-1
V80VestasErrorCode;886;Turbine;[886] - Feedback Bypass L2;1;1;DEV_UN;Electrical;Remote;1;;-1
V80VestasErrorCode;887;Turbine;[887] - Feedback Bypass L3;1;1;DEV_UN;Electrical;Remote;1;;-1
V80VestasErrorCode;666;Turbine;[666] - Feedback Generator;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;182;Turbine;[182] - Feedback yawing CCW;1;1;DEV_UN;Yaw_system;Remote;1;;-1
V80VestasErrorCode;181;Turbine;[181] - Feedback yawing CW;1;1;DEV_UN;Yaw_system;Remote;1;;-1
V80VestasErrorCode;51;Turbine;[51] - Feedback table full;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;443;Grid;[443] - Frequency error 1;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;202;Grid;[202] - Frequency error 1;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;203;Grid;[203] - Frequency error 2;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;204;Grid;[204] - Frequency error 3;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;205;Grid;[205] - Frequency error 4;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;129;Grid;[129] - Frequency error;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;618;Turbine;[618] - Fuse phasecomp + Gen2 cut;1;1;DEV_UN;Generator;Local;1;;-1
V80VestasErrorCode;2925;Turbine;[2925] - Gear Leak: Flow;1;1;DEV_UN;Gearbox;Auto long;11;;-1
V80VestasErrorCode;2930;Turbine;[2930] - Gear Oil Level High:Main;1;1;DEV_UN;Gearbox;Auto long;11;;-1
V80VestasErrorCode;2931;Turbine;[2931] - Gear Oil Level Low: Main;1;1;DEV_UN;Gearbox;Auto long;11;;-1
V80VestasErrorCode;868;Turbine;[868] - Gear temp, Diff;1;1;DEV_UN;Temperature;Auto short;11;;-1
V80VestasErrorCode;2929;Turbine;[2929] - GearboxOilLevelHigh:Main;1;1;DEV_UN;Gearbox;Auto long;11;;-1
V80VestasErrorCode;3363;Turbine;[3363] - GearDerate Time;1;1;DEV_UN;Gearbox;Remote;1;;-1
V80VestasErrorCode;3364;Turbine;[3364] - GearHS A Temp High Derate;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3365;Turbine;[3365] - GearHS B Temp High Derate;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3366;Turbine;[3366] - GearHS C Temp High Derate;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;2987;Turbine;[2987] - GearHydWaterPumpThermoError;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;3352;Turbine;[3352] - GearLubr StartPressLow;1;1;DEV_UN;Gearbox;Remote;1;;-1
V80VestasErrorCode;3353;Turbine;[3353] - GearLubr StartPressLow;1;1;DEV_UN;Gearbox;Remote;1;;-1
V80VestasErrorCode;2934;Turbine;[2934] - GearOilInletPressLow;1;1;DEV_UN;Gearbox;Auto long;11;;-1
V80VestasErrorCode;2933;Turbine;[2933] - GearOilTempHigh;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;157;Turbine;[157] - Gen, RPM OpSt;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;3362;Turbine;[3362] - GenBearTempDerate;1;1;DEV_UN;Temperature;Auto short;11;;-1
V80VestasErrorCode;677;User;[677] - Generatorbreaker open;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;2952;Turbine;[2952] - GenHighBearTemp;1;1;DEV_UN;Temperature;Auto short;11;;-1
V80VestasErrorCode;2950;Turbine;[2950] - GenHighPhaseTemp;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;2951;Turbine;[2951] - GenLowBearTemp;1;1;DEV_UN;Temperature;Auto short;11;;-1
V80VestasErrorCode;2949;Turbine;[2949] - GenLowPhaseTemp;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;3361;Turbine;[3361] - GenPhase Derate time;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;803;Turbine;[803] - GenRpm error measurem,;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;3462;Turbine;[3462] - GenSideBreaker Err ModuleID;1;1;DEV_UN;Generator;Auto short;11;;-1
V80VestasErrorCode;3470;Turbine;[3470] - GenSideBreakResetErr Module;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;3467;Turbine;[3467] - GenSideBreakTripped ModuleID;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;97;Turbine;[97] - Gnd err, Address;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;3001;Turbine;[3001] - GndPanelTempHigh;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3002;Turbine;[3002] - GndPanelTempLow;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;989;Grid;[989] - Grid freq above frequency where the turbine is;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;327;Turbine;[327] - Grid inv, HW error L;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;3141;Turbine;[3141] - HighILSC PhNr, MaxLSCCurr;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3224;Turbine;[3224] - HighTemp DCChop;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3225;Turbine;[3225] - HighTempGridChoke1;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3226;Turbine;[3226] - HighTempGridChoke2;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3223;Turbine;[3223] - HighTempLSC IGBT;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3222;Turbine;[3222] - HighTempMSC IGBT;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3253;Turbine;[3253] - HighTempPwrStopRes;1;1;DEV_UN;Temperature;Remote;1;;-1
V80VestasErrorCode;3450;Turbine;[3450] - HighVoltageRoom SPDFuseL1Blown;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;3451;Turbine;[3451] - HighVoltageRoom SPDFuseL2Blown;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;3452;Turbine;[3452] - HighVoltageRoom SPDFuseL3Blown;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;718;Turbine;[718] - Hoist failure - max gen, Rpm;1;1;DEV_UN;Generator;Not to be acknowledged;1;;-1
V80VestasErrorCode;716;Turbine;[716] - Hoist failure -low brake press;1;1;DEV_UN;Brake_system;Not to be acknowledged;1;;-1
V80VestasErrorCode;1008;Turbine;[1008] - Pause;1;1;DEV_SC;Other;;11;;-1
V80VestasErrorCode;1011;Turbine;[1011] - Stop;1;1;DEV_SC;Other;Auto long;11;;-1
V80VestasErrorCode;1010;Turbine;[1010] - Stop;1;1;DEV_SC;Other;Auto long;11;;-1
V80VestasErrorCode;1009;Turbine;[1009] - Stop;1;1;DEV_SC;Other;Auto short;11;;-1
V80VestasErrorCode;731;No error;[731] - EMC pitchAccu failed;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;603;Turbine;[603] - 3218 - bin File missing;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;191;Turbine;[191] - A Ctrl P Vel;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;192;Turbine;[192] - A CtrlV STD;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;705;Turbine;[705] - Ch High IGBT load C;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;704;Turbine;[704] - Ch High res - load C;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3463;Turbine;[3463] - ChargeContactor Err ModuleID;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;156;Turbine;[156] - Chock sensor trigged;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3468;Turbine;[3468] - ChoperRes MaxLoad EstTemp;1;1;DEV_UN;Temperature;Auto short;11;;-1
V80VestasErrorCode;598;Turbine;[598] - Circuit breaker open;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;653;Turbine;[653] - CL VMP Timeout;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;579;Turbine;[579] - CL - time exceeded;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;864;Turbine;[864] - Cmd scan suspended;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;3107;Turbine;[3107] - CMSGearVibr1TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3108;Turbine;[3108] - CMSGearVibr2TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3109;Turbine;[3109] - CMSGearVibr3TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3110;Turbine;[3110] - CMSGearVibr4TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3111;Turbine;[3111] - CMSGearVibr5TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
